3.6638,82.614,76.845,79.829,4.416,2.8686,3.2695
3.7161,81.761,76.121,79.057,4.4162,2.8624,3.2771
3.7684,80.922,75.405,78.293,4.4148,2.8552,3.2835
3.8208,80.119,74.695,77.536,4.4119,2.8472,3.2887
3.8731,79.323,73.992,76.786,4.4076,2.8383,3.2928
3.9255,78.536,73.295,76.044,4.402,2.8287,3.2958
3.9778,77.756,72.606,75.309,4.395,2.8184,3.2978
4.0301,76.984,71.922,74.581,4.3868,2.8073,3.2988
4.0825,76.219,71.245,73.86,4.3774,2.7957,3.2988
4.1348,75.463,70.574,73.146,4.3669,2.7834,3.2979
4.1872,74.713,69.91,72.439,4.3554,2.7705,3.2962
4.2395,73.971,69.252,71.738,4.3428,2.7572,3.2935
4.2918,73.237,68.6,71.045,4.3293,2.7433,3.2901
4.3442,72.51,67.954,70.358,4.3149,2.729,3.2858
4.3965,71.79,67.315,69.678,4.2996,2.7143,3.2808
4.4488,71.084,66.681,69.004,4.2834,2.6991,3.2751
4.5012,70.395,66.053,68.337,4.2665,2.6836,3.2686
4.5535,69.713,65.431,67.676,4.2489,2.6677,3.2615
4.6059,69.037,64.815,67.022,4.2306,2.6516,3.2538
4.6582,68.368,64.205,66.374,4.2116,2.6351,3.2454
4.7105,67.706,63.601,65.733,4.192,2.6184,3.2365
4.7629,67.05,63.002,65.097,4.1723,2.6014,3.227
4.8152,66.4,62.409,64.468,4.1521,2.5841,3.2169
4.8676,65.756,61.822,63.844,4.1314,2.5667,3.2064
4.9199,65.119,61.24,63.227,4.1101,2.5436,3.1953
4.9722,64.488,60.663,62.616,4.0883,2.5201,3.1838
5.0246,63.863,60.092,62.011,4.0661,2.4967,3.1718
5.0769,63.244,59.527,61.411,4.0435,2.4735,3.1594
5.1293,62.631,58.966,60.817,4.0204,2.4505,3.1466
5.1816,62.024,58.411,60.23,3.997,2.4276,3.1334
