1.7795,89.056,80.65,84.737,3.2266,0.94281,1.4032
1.8319,91.301,82.724,86.896,3.3492,0.99208,1.4671
1.8842,93.527,84.782,89.037,3.4716,1.0422,1.5314
1.9366,95.733,86.825,91.16,3.5936,1.0932,1.5963
1.9889,97.95,88.094,92.435,3.7152,1.1451,1.6613
2.0412,97.314,87.258,91.505,3.8303,1.197,1.7238
2.0936,96.48,86.644,90.815,3.9328,1.2477,1.7826
2.1459,95.653,85.994,90.087,4.0238,1.2971,1.8383
2.1983,94.833,85.349,89.365,4.1043,1.3453,1.8908
2.2506,94.02,84.709,88.649,4.1752,1.3923,1.9404
2.3029,93.214,84.073,87.939,4.2372,1.4381,1.987
2.3553,92.415,83.443,87.235,4.291,1.4828,2.0309
2.4076,91.623,82.817,86.536,4.3375,1.5264,2.0722
2.46,90.837,82.196,85.842,4.377,1.5688,2.1109
2.5123,90.058,81.579,85.154,4.4103,1.6101,2.1472
2.5646,89.287,80.967,84.472,4.4379,1.6504,2.1811
2.617,88.521,80.36,83.795,4.4601,1.6896,2.2128
2.6693,87.762,79.757,83.124,4.4776,1.7278,2.2424
2.7216,87.01,79.159,82.458,4.4906,1.7649,2.2699
2.774,86.264,78.566,81.797,4.4997,1.8011,2.2955
2.8263,85.525,77.976,81.142,4.5051,1.8362,2.3192
2.8787,84.792,77.392,80.492,4.5071,1.8704,2.341
2.931,84.065,76.811,79.847,4.506,1.9036,2.3612
2.9833,83.344,76.235,79.207,4.5021,1.936,2.3796
3.0357,82.63,75.663,78.573,4.4957,1.9674,2.3965
3.088,81.921,75.096,77.943,4.4869,1.9978,2.4119
3.1404,81.219,74.533,77.319,4.476,2.0275,2.4259
3.1927,80.523,73.974,76.699,4.4632,2.0562,2.4384
3.245,79.833,73.419,76.085,4.4487,2.0841,2.4496
3.2974,79.148,72.868,75.475,4.4325,2.1112,2.4596
3.3497,78.47,72.322,74.87,4.4251,2.1374,2.4683
3.4021,77.797,71.779,74.27,4.4183,2.1628,2.4759
3.4544,77.131,71.241,73.675,4.4099,2.1874,2.4824
3.5067,76.469,70.707,73.085,4.4,2.2113,2.4878
3.5591,75.814,70.176,72.499,4.3887,2.2344,2.4922
3.6114,75.164,69.65,71.919,4.3761,2.2567,2.4956
3.6638,74.52,69.128,71.342,4.3623,2.2778,2.4981
3.7161,73.881,68.609,70.771,4.3474,2.2792,2.4997
3.7684,73.248,68.094,70.204,4.3314,2.2799,2.5005
3.8208,72.62,67.584,69.641,4.3146,2.2798,2.5004
3.8731,71.997,67.077,69.083,4.2968,2.279,2.4996
3.9255,71.38,66.574,68.53,4.2782,2.2776,2.4981
3.9778,70.768,66.074,67.981,4.2589,2.2755,2.4959
4.0301,70.162,65.579,67.436,4.2389,2.2728,2.493
4.0825,69.56,65.087,66.896,4.2182,2.2695,2.4895
4.1348,68.964,64.599,66.36,4.197,2.2632,2.4853
4.1872,68.373,64.114,65.828,4.1753,2.2446,2.4806
4.2395,67.787,63.634,65.301,4.1531,2.2262,2.4754
4.2918,67.206,63.156,64.777,4.1304,2.2079,2.4696
4.3442,66.63,62.683,64.258,4.1074,2.1897,2.4634
4.3965,66.058,62.213,63.744,4.084,2.1717,2.4566
4.4488,65.492,61.746,63.233,4.0602,2.1539,2.4495
4.5012,64.931,61.283,62.726,4.0362,2.1362,2.4419
4.5535,64.374,60.823,62.224,4.0119,2.1187,2.4339
4.6059,63.822,60.367,61.725,3.9874,2.1012,2.4255
4.6582,63.275,59.914,61.231,3.9627,2.084,2.4167
4.7105,62.733,59.465,60.74,3.9378,2.0669,2.4077
4.7629,62.195,59.019,60.253,3.9128,2.0499,2.3983
4.8152,61.681,58.576,59.771,3.8876,2.033,2.3886
4.8676,61.194,58.137,59.292,3.8623,2.0163,2.3786
4.9199,60.711,57.701,58.817,3.8369,1.9997,2.3683
4.9722,60.233,57.268,58.345,3.8115,1.9833,2.3578
5.0246,59.758,56.839,57.878,3.786,1.967,2.347
5.0769,59.286,56.412,57.414,3.7604,1.9509,2.336
5.1293,58.819,55.989,56.954,3.7349,1.9348,2.3249
5.1816,58.355,55.569,56.498,3.7093,1.9189,2.3135
